as Ls bs rhos al Ll bl rhol bt rhot Ne u C Ve maxG bigU thr
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.59 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.65 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.71 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.77 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.83 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.89 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 0.95 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9811463.15896152 0.490392011977017 0.254803994011491 81.2491834708607 2320 1 0 0.5 0.25 1000 1e-08 1 365.571702765324 19999922.5292278 0.0999996126461392 5000001
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.05 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.11 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.17 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.23 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.29 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.35 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.41 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.47 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.53 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.59 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.65 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.71 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.77 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.83 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.89 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 0.95 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 9815704.82377034 0.490612229099225 0.254693885450388 103.029816819426 1789 1 0 0.499999999999964 0.250000000000018 1000 1e-08 1 365.5373623759 20000050.3321206 0.100000251660603 5000001.00000036
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.05 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.11 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.17 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.23 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.29 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.35 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.41 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.47 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.53 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.59 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.65 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.71 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.77 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.83 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.89 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 0.95 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 8601580.62612907 0.883742297671498 0.0581288511642511 21.8391435985002 64033 1 0 0.900000000001287 0.0499999999993563 1000 1e-08 1 253.845567709635 20000013.0163437 0.180000117147093 1000000.99998713
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.05 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.11 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.17 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.23 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.29 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.35 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.41 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.47 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.53 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.59 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.65 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.71 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.77 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.83 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.89 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 0.95 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9118145.17681135 0.890328572247048 0.0548357138764758 37.1873330321697 23714 1 0 0.900000000000041 0.0499999999999796 1000 1e-08 1 250.183155537579 20000011.1846724 0.180000100662052 1000000.99999959
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.05 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.11 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.17 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.23 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.29 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.35 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.41 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.47 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.53 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.59 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.65 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.71 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.77 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.83 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.89 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 0.95 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9282644.85797108 0.892272082439814 0.0538639587800928 47.9572340951614 14958 1 0 0.900000000000001 0.0499999999999994 1000 1e-08 1 249.073399584904 19999978.331133 0.179999804980197 1000000.99999999
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.05 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.11 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.17 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.23 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.29 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.35 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.41 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.47 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.53 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.59 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.65 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.71 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.77 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.83 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.89 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 0.95 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9358194.58192338 0.893141781649676 0.0534291091751619 59.5963749475608 10769 1 0 0.900000000000001 0.0499999999999993 1000 1e-08 1 248.571560147766 19999975.8874673 0.179999782987206 1000000.99999998
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.05 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.11 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.17 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.23 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.29 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.35 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.41 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.47 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.53 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.59 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.65 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.71 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.77 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.83 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.89 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 0.95 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
1 9355026.91274545 0.893105598805115 0.0534472005974426 77.1805254810892 8357 1 0 0.900000000000004 0.049999999999998 1000 1e-08 1 248.590109643639 20000049.1283818 0.180000442155437 1000000.99999996
