as Ls bs rhos al Ll bl rhol bt rhot Ne u C Ve maxG bigU thr
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.05 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.11 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.17 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.23 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.29 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.35 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.41 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.47 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.53 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.59 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.65 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.71 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.77 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.83 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.89 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
1 9918793.87578191 0.143040967838628 0.428479516080686 31.0542458970969 2615 1 0 0.150000000000179 0.424999999999911 500 1e-08 0.95 198.62891759274 20000001.4576056 0.0300000021864085 8500000.99999821
